Repository,File_Path,File_Type,Commit_SHA,Parent_SHA,Message,Diff_Myers,Diff_Hist,Discrepancy
repositories/httpie,README.rst,README,c6c1489212ccfc00c955507779ad87ca9b7c46ef,71d21d1feb831e58080947e570b417fde08e0267,Refactored @mmb's fix to --verify; updated docs.,"diff --git a/README.rst b/README.rst
index 13ef9ee..9c2ae2c 100644
--- a/README.rst
+++ b/README.rst
@@ -103,6 +103,13 @@ Flags
 ^^^^^
 Most of the flags mirror the arguments understood by ``requests.request``. See ``http -h`` for more details::
 
+    usage: http [-h] [--version] [--json | --form] [--traceback]
+                       [--pretty | --ugly]
+                       [--print OUTPUT_OPTIONS | --verbose | --headers | --body]
+                       [--style STYLE] [--auth AUTH] [--ver","diff --git a/README.rst b/README.rst
index 13ef9ee..9c2ae2c 100644
--- a/README.rst
+++ b/README.rst
@@ -103,6 +103,13 @@ Flags
 ^^^^^
 Most of the flags mirror the arguments understood by ``requests.request``. See ``http -h`` for more details::
 
+    usage: http [-h] [--version] [--json | --form] [--traceback]
+                       [--pretty | --ugly]
+                       [--print OUTPUT_OPTIONS | --verbose | --headers | --body]
+                       [--style STYLE] [--auth AUTH] [--ver",No
repositories/httpie,httpie/__main__.py,Source Code,c6c1489212ccfc00c955507779ad87ca9b7c46ef,71d21d1feb831e58080947e570b417fde08e0267,Refactored @mmb's fix to --verify; updated docs.,,,No
repositories/httpie,httpie/cli.py,Source Code,c6c1489212ccfc00c955507779ad87ca9b7c46ef,71d21d1feb831e58080947e570b417fde08e0267,Refactored @mmb's fix to --verify; updated docs.,,,No
repositories/httpie,httpie/__main__.py,Source Code,0c4c6c47536a853cf1ac0bb3ff69261a380173e3,ee598d304dd722d312940d1eeb11161bad72e089,Added --auth-type and tests for basic/digest auth.,,,No
repositories/httpie,httpie/cli.py,Source Code,0c4c6c47536a853cf1ac0bb3ff69261a380173e3,ee598d304dd722d312940d1eeb11161bad72e089,Added --auth-type and tests for basic/digest auth.,,,No
repositories/httpie,tests/tests.py,Test Code,0c4c6c47536a853cf1ac0bb3ff69261a380173e3,ee598d304dd722d312940d1eeb11161bad72e089,Added --auth-type and tests for basic/digest auth.,,,No
repositories/httpie,setup.py,Source Code,4da3821bc49113357af5bf683ab9cfddd693916a,0c4c6c47536a853cf1ac0bb3ff69261a380173e3,Lowered the minimum version of requests required,"diff --git a/setup.py b/setup.py
index b18c76d..9401a0f 100644
--- a/setup.py
+++ b/setup.py
@@ -9,7 +9,7 @@ if sys.argv[-1] == 'test':
     sys.exit()
 
 
-requirements = ['requests>=0.10.4', 'Pygments>=1.4']
+requirements = ['requests>=0.10.1', 'Pygments>=1.4']
 if sys.version_info[:2] in ((2, 6), (3, 1)):
     # argparse has been added in Python 3.2 / 2.7
     requirements.append('argparse>=1.2.1')
","diff --git a/setup.py b/setup.py
index b18c76d..9401a0f 100644
--- a/setup.py
+++ b/setup.py
@@ -9,7 +9,7 @@ if sys.argv[-1] == 'test':
     sys.exit()
 
 
-requirements = ['requests>=0.10.4', 'Pygments>=1.4']
+requirements = ['requests>=0.10.1', 'Pygments>=1.4']
 if sys.version_info[:2] in ((2, 6), (3, 1)):
     # argparse has been added in Python 3.2 / 2.7
     requirements.append('argparse>=1.2.1')
",No
repositories/httpie,httpie/__main__.py,Source Code,45ce446017f355981de72dbcd10feb32e1aaf711,4da3821bc49113357af5bf683ab9cfddd693916a,"-j/--json now adds ""Accept"": ""application/json"" to GET requests if no previous Accept header exists.",,,No
repositories/httpie,tests/tests.py,Test Code,45ce446017f355981de72dbcd10feb32e1aaf711,4da3821bc49113357af5bf683ab9cfddd693916a,"-j/--json now adds ""Accept"": ""application/json"" to GET requests if no previous Accept header exists.",,,No
repositories/rich,.gitignore,Other,7481db402b68051b04d8fd3126ddfafef0f2fb84,7a5d8184e801ad3c6dce8e847b44e79bc45bc67e,initial commit,"diff --git a/.gitignore b/.gitignore
index 894a44cc..fddc0135 100644
--- a/.gitignore
+++ b/.gitignore
@@ -1,3 +1,5 @@
+.DS_Store
+
 # Byte-compiled / optimized / DLL files
 __pycache__/
 *.py[cod]
","diff --git a/.gitignore b/.gitignore
index 894a44cc..fddc0135 100644
--- a/.gitignore
+++ b/.gitignore
@@ -1,3 +1,5 @@
+.DS_Store
+
 # Byte-compiled / optimized / DLL files
 __pycache__/
 *.py[cod]
",No
repositories/rich,rich/text.py,Source Code,d0ece455dad6eb3b11f412d6baca340676920f9d,7481db402b68051b04d8fd3126ddfafef0f2fb84,tidier rich text,,,No
repositories/rich,rich/text.py,Source Code,065f0a7ac79b81eb81306afbc140355eb81de13e,d0ece455dad6eb3b11f412d6baca340676920f9d,init and doc,,,No
repositories/rich,.gitignore,Other,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,"diff --git a/.gitignore b/.gitignore
index fddc0135..607b6192 100644
--- a/.gitignore
+++ b/.gitignore
@@ -1,4 +1,5 @@
 .DS_Store
+.vscode
 
 # Byte-compiled / optimized / DLL files
 __pycache__/
","diff --git a/.gitignore b/.gitignore
index fddc0135..607b6192 100644
--- a/.gitignore
+++ b/.gitignore
@@ -1,4 +1,5 @@
 .DS_Store
+.vscode
 
 # Byte-compiled / optimized / DLL files
 __pycache__/
",No
repositories/rich,rich/color.py,Source Code,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,,,No
repositories/rich,rich/console.py,Source Code,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,,,No
repositories/rich,rich/default_styles.py,Source Code,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,,,No
repositories/rich,rich/markdown.py,Source Code,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,,,No
repositories/rich,rich/style.py,Source Code,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,,,No
repositories/rich,rich/text.py,Source Code,a6db216788e082a4c5441713afd265dddea2f64e,065f0a7ac79b81eb81306afbc140355eb81de13e,functionality update,,,No
repositories/rich,rich/console.py,Source Code,44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,a6db216788e082a4c5441713afd265dddea2f64e,simplify print,,,No
repositories/rich,rich/markdown.py,Source Code,44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,a6db216788e082a4c5441713afd265dddea2f64e,simplify print,,,No
repositories/rich,rich/text.py,Source Code,44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,a6db216788e082a4c5441713afd265dddea2f64e,simplify print,,,No
repositories/rich,rich/console.py,Source Code,f4f69255f3ebf7780a6619f7b4d3e7364a187815,44f8d0dcf92d570187b78cbb5ba1ad6d3d44661d,nicer print,,,No
repositories/rich,rich/style.py,Source Code,6db8f2697bcad3d77778032736517f731790a452,f4f69255f3ebf7780a6619f7b4d3e7364a187815,docstring,,,No
repositories/rich,rich/style.py,Source Code,62a4aaadeb2d9acc7225045e7146b872623c99c8,6db8f2697bcad3d77778032736517f731790a452,bit based style attributes,,,No
repositories/rich,rich/style.py,Source Code,3ddaaa3cbac3652803aaa3f1ff9a822647f5d86d,62a4aaadeb2d9acc7225045e7146b872623c99c8,remove print,,,No
repositories/rich,rich/style.py,Source Code,bcba17277ccfe965f979a779ac52e3b98f831faa,3ddaaa3cbac3652803aaa3f1ff9a822647f5d86d,streamlined color def,,,No
repositories/rich,rich/style.py,Source Code,f789215e990eabe14e22567af0323b56609ed364,bcba17277ccfe965f979a779ac52e3b98f831faa,optimized,,,No
repositories/rich,rich/style.py,Source Code,595c49afe93abb404e249487d38dc28c8774e6f6,f789215e990eabe14e22567af0323b56609ed364,optimized style rener,,,No
repositories/rich,rich/style.py,Source Code,6b1e9588b564c33526cca0612b774f3067f99354,595c49afe93abb404e249487d38dc28c8774e6f6,tidy sig,,,No
repositories/rich,rich/default_styles.py,Source Code,7c53168fb6c3fc08239f777abf8300ce11191ce5,6b1e9588b564c33526cca0612b774f3067f99354,better markdown renderer,,,No
repositories/rich,rich/markdown.py,Source Code,7c53168fb6c3fc08239f777abf8300ce11191ce5,6b1e9588b564c33526cca0612b774f3067f99354,better markdown renderer,,,No
repositories/rich,rich/style.py,Source Code,7c53168fb6c3fc08239f777abf8300ce11191ce5,6b1e9588b564c33526cca0612b774f3067f99354,better markdown renderer,,,No
repositories/rich,rich/markdown.py,Source Code,f470ca2f5fcf621a7d3c1f2989a284b6eec8cd30,7c53168fb6c3fc08239f777abf8300ce11191ce5,markdown parser,,,No
repositories/rich,rich/markdown.py,Source Code,8708f78689b074bb348c6fd4e63001020f848639,f470ca2f5fcf621a7d3c1f2989a284b6eec8cd30,constructor fix,,,No
repositories/rich,rich/console.py,Source Code,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,8708f78689b074bb348c6fd4e63001020f848639,text formatting,,,No
repositories/rich,rich/default_styles.py,Source Code,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,8708f78689b074bb348c6fd4e63001020f848639,text formatting,,,No
repositories/rich,rich/markdown.py,Source Code,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,8708f78689b074bb348c6fd4e63001020f848639,text formatting,,,No
repositories/rich,rich/style.py,Source Code,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,8708f78689b074bb348c6fd4e63001020f848639,text formatting,,,No
repositories/rich,rich/text.py,Source Code,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,8708f78689b074bb348c6fd4e63001020f848639,text formatting,,,No
repositories/rich,rich/console.py,Source Code,8c0e82ce936e07f158206ee5c156cf2cd679c202,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,markdown panel,,,No
repositories/rich,rich/default_styles.py,Source Code,8c0e82ce936e07f158206ee5c156cf2cd679c202,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,markdown panel,,,No
repositories/rich,rich/markdown.py,Source Code,8c0e82ce936e07f158206ee5c156cf2cd679c202,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,markdown panel,,,No
repositories/rich,rich/panel.py,Source Code,8c0e82ce936e07f158206ee5c156cf2cd679c202,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,markdown panel,,,No
repositories/rich,rich/text.py,Source Code,8c0e82ce936e07f158206ee5c156cf2cd679c202,724d3d8ae1b1d90af8d69c0dc38ac6de44ed4275,markdown panel,,,No
repositories/rich,rich/console.py,Source Code,94757f645a1f390faf89716233c98aeef2a51c04,8c0e82ce936e07f158206ee5c156cf2cd679c202,faster render_lines,,,No
repositories/rich,rich/panel.py,Source Code,94757f645a1f390faf89716233c98aeef2a51c04,8c0e82ce936e07f158206ee5c156cf2cd679c202,faster render_lines,,,No
repositories/rich,rich/text.py,Source Code,94757f645a1f390faf89716233c98aeef2a51c04,8c0e82ce936e07f158206ee5c156cf2cd679c202,faster render_lines,,,No
repositories/rich,rich/console.py,Source Code,9186d6021b4dbad8dca4a816e9a29a816a18c5d8,94757f645a1f390faf89716233c98aeef2a51c04,faster render_lines,,,No
repositories/rich,rich/console.py,Source Code,87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,9186d6021b4dbad8dca4a816e9a29a816a18c5d8,markdown list items,,,No
repositories/rich,rich/default_styles.py,Source Code,87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,9186d6021b4dbad8dca4a816e9a29a816a18c5d8,markdown list items,,,No
repositories/rich,rich/markdown.py,Source Code,87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,9186d6021b4dbad8dca4a816e9a29a816a18c5d8,markdown list items,,,No
repositories/rich,rich/panel.py,Source Code,87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,9186d6021b4dbad8dca4a816e9a29a816a18c5d8,markdown list items,,,No
repositories/rich,rich/text.py,Source Code,87ec1a0e7f3767aee47b8b7cce3d381e174d73a6,9186d6021b4dbad8dca4a816e9a29a816a18c5d8,markdown list items,,,No
repositories/rich,rich/console.py,Source Code,33768bd14e82e7cfecbd513df55451e42dd1971c,9bbe9d4f3e84065108354a7f916c141f26a7ec23,markdown rendering,,,No
repositories/rich,rich/markdown.py,Source Code,33768bd14e82e7cfecbd513df55451e42dd1971c,9bbe9d4f3e84065108354a7f916c141f26a7ec23,markdown rendering,,,No
repositories/rich,rich/styled.py,Source Code,33768bd14e82e7cfecbd513df55451e42dd1971c,9bbe9d4f3e84065108354a7f916c141f26a7ec23,markdown rendering,,,No
repositories/rich,rich/console.py,Source Code,68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,33768bd14e82e7cfecbd513df55451e42dd1971c,renamed Styled to Segment,,,No
repositories/rich,rich/markdown.py,Source Code,68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,33768bd14e82e7cfecbd513df55451e42dd1971c,renamed Styled to Segment,,,No
repositories/rich,rich/panel.py,Source Code,68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,33768bd14e82e7cfecbd513df55451e42dd1971c,renamed Styled to Segment,,,No
repositories/rich,rich/text.py,Source Code,68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,33768bd14e82e7cfecbd513df55451e42dd1971c,renamed Styled to Segment,,,No
repositories/rich,rich/console.py,Source Code,6edecd80d93cc82eec4befc5e257416c08b3e4bf,68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,docs,,,No
repositories/rich,rich/text.py,Source Code,6edecd80d93cc82eec4befc5e257416c08b3e4bf,68432bdbc4d93ed8338d3ebaaa7cc80beba9a343,docs,,,No
repositories/rich,rich/console.py,Source Code,e6b465e937da8b44690ee531a85c2035a8586f33,6edecd80d93cc82eec4befc5e257416c08b3e4bf,style decorator,,,No
repositories/rich,rich/default_styles.py,Source Code,9e49f3cace49ec69c6cb642a23cf9960aded5f12,e6b465e937da8b44690ee531a85c2035a8586f33,list styles and block quotes in markdown,,,No
repositories/rich,rich/markdown.py,Source Code,9e49f3cace49ec69c6cb642a23cf9960aded5f12,e6b465e937da8b44690ee531a85c2035a8586f33,list styles and block quotes in markdown,,,No
repositories/rich,rich/text.py,Source Code,9e49f3cace49ec69c6cb642a23cf9960aded5f12,e6b465e937da8b44690ee531a85c2035a8586f33,list styles and block quotes in markdown,,,No
repositories/rich,rich/default_styles.py,Source Code,db2455d32fb083b30cb4388b0ded9c22fd8f4ad4,9e49f3cace49ec69c6cb642a23cf9960aded5f12,styles,,,No
repositories/rich,rich/markdown.py,Source Code,db2455d32fb083b30cb4388b0ded9c22fd8f4ad4,9e49f3cace49ec69c6cb642a23cf9960aded5f12,styles,,,No
repositories/rich,rich/markdown.py,Source Code,0891b64380fdfc00465926fe3df3e3d6fe31aa10,db2455d32fb083b30cb4388b0ded9c22fd8f4ad4,better split and join,,,No
repositories/rich,rich/text.py,Source Code,0891b64380fdfc00465926fe3df3e3d6fe31aa10,db2455d32fb083b30cb4388b0ded9c22fd8f4ad4,better split and join,,,No
repositories/rich,rich/_tools.py,Source Code,9e04720781f5401a045ed6124168e7465ee64e62,c4b36d2a3595d084a6a947f3efacb69b419997df,added bools,,,No
repositories/rich,rich/text.py,Source Code,9e04720781f5401a045ed6124168e7465ee64e62,c4b36d2a3595d084a6a947f3efacb69b419997df,added bools,,,No
repositories/rich,rich/markdown.py,Source Code,fc8f17760e1a984f3139e390db47a22bb33c0566,9e04720781f5401a045ed6124168e7465ee64e62,render fix,,,No
repositories/rich,rich/style.py,Source Code,fc8f17760e1a984f3139e390db47a22bb33c0566,9e04720781f5401a045ed6124168e7465ee64e62,render fix,,,No
repositories/rich,rich/text.py,Source Code,fc8f17760e1a984f3139e390db47a22bb33c0566,9e04720781f5401a045ed6124168e7465ee64e62,render fix,,,No
repositories/rich,rich/default_styles.py,Source Code,e76bd507870fd8cd5c07be3ebef33b0970e5c618,fc8f17760e1a984f3139e390db47a22bb33c0566,rendering,,,No
repositories/rich,rich/markdown.py,Source Code,e76bd507870fd8cd5c07be3ebef33b0970e5c618,fc8f17760e1a984f3139e390db47a22bb33c0566,rendering,,,No
repositories/rich,rich/text.py,Source Code,e76bd507870fd8cd5c07be3ebef33b0970e5c618,fc8f17760e1a984f3139e390db47a22bb33c0566,rendering,,,No
repositories/rich,rich/_tools.py,Source Code,6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,e76bd507870fd8cd5c07be3ebef33b0970e5c618,Refinements,,,No
repositories/rich,rich/default_styles.py,Source Code,6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,e76bd507870fd8cd5c07be3ebef33b0970e5c618,Refinements,,,No
repositories/rich,rich/markdown.py,Source Code,6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,e76bd507870fd8cd5c07be3ebef33b0970e5c618,Refinements,,,No
repositories/rich,rich/text.py,Source Code,6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,e76bd507870fd8cd5c07be3ebef33b0970e5c618,Refinements,,,No
repositories/rich,rich/markdown.py,Source Code,81fe3a3d51b5591d4d6380e5c0a2cb032a104f75,6fc2bbe9ca2b3a779fc54a3b147d75c95d716828,docstring,,,No
repositories/rich,rich/default_styles.py,Source Code,109faa628299a9e8667f3f785492bb997f14f2f2,81fe3a3d51b5591d4d6380e5c0a2cb032a104f75,remove style name,,,No
repositories/rich,rich/style.py,Source Code,109faa628299a9e8667f3f785492bb997f14f2f2,81fe3a3d51b5591d4d6380e5c0a2cb032a104f75,remove style name,,,No
repositories/rich,rich/_stack.py,Source Code,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,109faa628299a9e8667f3f785492bb997f14f2f2,style rendering,,,No
repositories/rich,rich/console.py,Source Code,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,109faa628299a9e8667f3f785492bb997f14f2f2,style rendering,,,No
repositories/rich,rich/markdown.py,Source Code,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,109faa628299a9e8667f3f785492bb997f14f2f2,style rendering,,,No
repositories/rich,rich/style.py,Source Code,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,109faa628299a9e8667f3f785492bb997f14f2f2,style rendering,,,No
repositories/rich,rich/text.py,Source Code,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,109faa628299a9e8667f3f785492bb997f14f2f2,style rendering,,,No
repositories/rich,rich/default_styles.py,Source Code,b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,change back to bgcolor,,,No
repositories/rich,rich/style.py,Source Code,b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,change back to bgcolor,,,No
repositories/rich,rich/syntax.py,Source Code,b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,45e1e0b2b33ab8be3b31e9755b89bdc89dd56a2b,change back to bgcolor,,,No
repositories/rich,rich/color.py,Source Code,a0eaca8d7242f8196022e42188274af6bd9b45d6,b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,syntax highlighting with numbers.,,,No
repositories/rich,rich/markdown.py,Source Code,a0eaca8d7242f8196022e42188274af6bd9b45d6,b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,syntax highlighting with numbers.,,,No
repositories/rich,rich/syntax.py,Source Code,a0eaca8d7242f8196022e42188274af6bd9b45d6,b9bfb5769f7eb3de3b2028090ccd778f37faa2e8,syntax highlighting with numbers.,,,No
